trans_id,date,card,account,account_valid_to,client,last_name,first_name,patronymic,date_of_birth,passport,passport_valid_to,phone,oper_type,amount,oper_result,terminal,terminal_type,city,address
459271747,01/05/2020 17:27:40,48951589755141568352,40817810000004312715,1/15/2027,4-11318,Омелюшкин,Евгений,Кириллович,4/18/1989,2942912302,8/18/2023,+79235175107,Оплата,50044.21,Успешно,POS67659,POS,Шахунья,"Шахунья, ул. Геофизиков, д. 95"
459271748,01/05/2020 17:30:05,43872163552080290587,40817810000006196774,6/15/2037,3-70498,Барецкий,Петр,Олегович,2/15/1988,4816021015,10/22/2034,+79892519224,Снятие,97785.49,Успешно,POS31141,POS,Лениногорск,"Лениногорск, ул. Базисная 2-ая, д. 71"
459271749,01/05/2020 17:31:13,45817708917852845676,40817810000006752146,1/4/2022,5-45744,Штыкашов,Кирилл,Кириллович,4/5/1951,8811877586,6/21/2033,+79326801532,Пополнение,27297.38,Отказ,POS31141,POS,Лениногорск,"Лениногорск, ул. Базисная 2-ая, д. 71"
459271750,01/05/2020 17:32:58,49704397289750449384,40817810000006671767,7/13/2038,9-84454,Петропуло,Евгений,Павлович,11/25/1950,5263317668,11/12/2023,+79714131751,Снятие,60335.83,Отказ,ATM72885,ATM,Куйбышев,"Куйбышев, ул. Херсонская, д. 93"
459271751,01/05/2020 17:33:30,54427127414731819947,40817810000001252983,2/20/2040,9-98099,Городиловский,Михаил,Антонович,1/17/1974,8307742530,10/8/2022,+79211450416,Пополнение,18512.32,Успешно,POS85234,POS,Таганрог,"Таганрог, ул. Гришко Михаила, д. 75"
459271752,01/05/2020 17:34:37,53206691949333219967,40817810000005654646,9/12/2030,4-83295,Бухарец,Игорь,Николаевич,9/8/1954,3791961371,11/20/2027,+79667902348,Оплата,6548,Успешно,POS89498,POS,Вяземский,"Вяземский, ул. Витавская, д. 51"
459271753,01/05/2020 17:35:27,51264005665026887961,40817810000004079025,8/17/2021,2-16291,Петропуло,Андрей,Александрович,6/14/1995,6790274012,1/10/2025,+79614356238,Снятие,82717.65,Отказ,POS60871,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
459271754,01/05/2020 17:37:00,46044260101411717698,40817810000007823839,6/28/2021,2-24355,Городиловский,Константин,Михаилович,10/25/1964,7933786291,5/10/2039,+79619233397,Снятие,66907.53,Успешно,ATM21750,ATM,Шиханы,"Шиханы, ул. Кулибина, д. 31"
459271755,01/05/2020 17:38:53,56170608827359423504,40817810000004999923,3/26/2024,1-67071,Омелюшкин,Никита,Евгеньевич,2/22/1984,5074120512,7/25/2036,+79599551193,Снятие,30447.91,Успешно,ATM41625,ATM,Краснослободск,"Краснослободск, ул. Черняховского, д. 57"
459271756,01/05/2020 17:39:29,42530876479994335929,40817810000004363904,9/4/2022,5-36031,Гуляков,Михаил,Александрович,6/9/1934,9600352239,5/24/2031,+79529669124,Снятие,56593.15,Успешно,POS31141,POS,Лениногорск,"Лениногорск, ул. Базисная 2-ая, д. 71"
459271757,01/05/2020 17:40:19,44289169012463647733,40817810000003536222,5/13/2037,8-16242,Наранов,Александр,Петрович,12/13/1969,2921864972,7/19/2032,+79753959402,Оплата,2260.25,Отказ,ATM72885,ATM,Куйбышев,"Куйбышев, ул. Херсонская, д. 93"
459271758,01/05/2020 17:42:30,55819913078599621135,40817810000009581343,10/7/2035,8-95170,Сноркин,Иван,Дмитриевич,11/9/1967,2873672645,7/26/2036,+79668999229,Снятие,62800.56,Успешно,ATM17215,ATM,Чита,"Чита, ул. Газовая, д. 92"
459271759,01/05/2020 17:45:16,46442213548833839185,40817810000009731381,5/7/2024,6-13938,Наранов,Константин,Иванович,12/14/1948,2023060665,5/25/2029,+79729384491,Снятие,87590.08,Отказ,POS45568,POS,Питкяранта,"Питкяранта, ул. Кубанская, д. 31"
459271760,01/05/2020 17:47:29,59702385785673618894,40817810000008893906,10/12/2035,9-73710,Манвелян,Игорь,Петрович,12/28/1991,2589442754,8/4/2034,+79661011475,Снятие,95961.92,Успешно,POS13643,POS,Бердск,"Бердск, ул. Кокчетавская, д. 79"
459271761,01/05/2020 17:48:06,56858748506104137691,40817810000007039733,11/14/2034,1-13610,Фель,Константин,Васильевич,9/21/1989,8611132511,12/14/2036,+79727028539,Пополнение,19196.35,Успешно,ATM42463,ATM,Шахты,"Шахты, ул. Фестивальный, д. 1"
459271762,01/05/2020 17:49:15,45727938257158001084,40817810000006583088,7/22/2035,3-35581,Чашко,Кирилл,Павлович,8/1/1983,3981050503,12/27/2026,+79846204746,Оплата,78493.24,Отказ,ATM42463,ATM,Шахты,"Шахты, ул. Фестивальный, д. 1"
459271763,01/05/2020 17:51:03,47114757003216802710,40817810000006480462,8/4/2035,2-24355,Городиловский,Константин,Михаилович,10/25/1964,7933786291,5/10/2039,+79619233397,Пополнение,77931.06,Отказ,POS85298,POS,Реж,"Реж, ул. Гористая, д. 56"
459271764,01/05/2020 17:53:10,52042468763163617124,40817810000001519619,7/18/2030,2-21448,Поджарый,Роман,Константинович,11/14/1930,5670092603,1/15/2033,+79410212254,Пополнение,66612.84,Успешно,POS64475,POS,Вичуга,"Вичуга, ул. Котляревского, д. 100"
459271765,01/05/2020 17:54:32,42046901384106688930,40817810000007342143,11/19/2032,1-89825,Юнцов,Кирилл,Кириллович,7/5/1971,1952408369,8/4/2023,+79207942259,Пополнение,72349.86,Отказ,POS82543,POS,Белая Калитва,"Белая Калитва, ул. Шишковская, д. 46"
459271766,01/05/2020 17:55:07,56299531332525300448,40817810000001669307,5/25/2039,7-64059,Велдин,Павел,Дмитриевич,1/19/1953,5663227258,9/14/2038,+79670171749,Оплата,62503.11,Успешно,ATM47348,ATM,Шенкурск,"Шенкурск, ул. Гражданская, д. 99"
459271767,01/05/2020 17:57:12,57839498579736775235,40817810000007875726,5/9/2026,6-78748,Сноркин,Андрей,Антонович,11/20/1984,3602724796,10/16/2035,+79890926038,Оплата,67167.25,Отказ,POS76281,POS,Каменногорск,"Каменногорск, ул. Сумгаитская, д. 42"
459271768,01/05/2020 17:58:01,49191884365664940528,40817810000003982333,12/26/2024,6-71621,Наранов,Антон,Андреевич,2/16/1978,3367869739,12/5/2028,+79985124886,Пополнение,7980.23,Успешно,POS93205,POS,Поворино,"Поворино, ул. Примеровская, д. 50"
459271769,01/05/2020 17:58:39,48487711905307175625,40817810000006731173,4/27/2033,7-29452,Мисик,Андрей,Константинович,9/10/1950,9054168281,1/17/2031,+79652111522,Пополнение,31685.34,Успешно,ATM21750,ATM,Шиханы,"Шиханы, ул. Кулибина, д. 31"
459271770,01/05/2020 18:01:12,44986452148710573963,40817810000007643370,4/19/2024,5-17262,Барецкий,Валерий,Валериевич,8/3/1939,6708391435,8/22/2021,+79596741150,Пополнение,88653.12,Успешно,POS26342,POS,Гатчина,"Гатчина, ул. Оранская, д. 54"
459271771,01/05/2020 18:03:09,47269642029161285333,40817810000003412360,12/28/2036,3-70498,Барецкий,Петр,Олегович,2/15/1988,4816021015,10/22/2034,+79892519224,Снятие,83585.42,Отказ,POS76281,POS,Каменногорск,"Каменногорск, ул. Сумгаитская, д. 42"
459271772,01/05/2020 18:05:25,51737841242760658693,40817810000005008908,5/6/2037,1-89825,Юнцов,Кирилл,Кириллович,7/5/1971,1952408369,8/4/2023,+79207942259,Оплата,9378.87,Успешно,ATM39718,ATM,Высоковск,"Высоковск, ул. Ромашкина, д. 80"
459271773,01/05/2020 18:08:12,45398023781083004837,40817810000002131724,3/7/2034,4-62986,Пудков,Петр,Михаилович,8/28/1979,8585112233,7/1/2025,+79256005183,Снятие,75804.67,Успешно,ATM50766,ATM,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
459271774,01/05/2020 18:10:22,51477044431250436906,40817810000001978503,3/23/2021,5-17875,Барецкий,Андрей,Владимирович,2/5/1989,4750296809,10/21/2032,+79733608401,Оплата,69126.98,Отказ,ATM48311,ATM,Полярный,"Полярный, ул. Седовцов, д. 93"
459271775,01/05/2020 18:11:56,55458266014666294662,40817810000007091301,3/19/2022,6-69434,Манвелян,Петр,Кириллович,1/27/1957,2603146357,3/1/2032,+79441042802,Пополнение,57890.73,Отказ,POS75616,POS,Пустошка,"Пустошка, ул. Цюрупинская, д. 78"
459271776,01/05/2020 18:13:44,46989766299482153161,40817810000004421281,2/4/2021,2-27755,Городиловский,Василий,Олегович,6/11/1998,6277406059,8/9/2034,+79982479830,Оплата,27681.3,Успешно,ATM82416,ATM,Красноуфимск,"Красноуфимск, ул. Старошишковская, д. 77"
459271777,01/05/2020 18:15:45,43697330785123371591,40817810000003997481,3/12/2028,5-15302,Поджарый,Роман,Александрович,7/24/1951,7173036990,8/5/2036,+79343500689,Пополнение,49882.66,Отказ,POS45875,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
459271778,01/05/2020 18:18:20,49568663466958342247,40817810000001280889,7/26/2040,6-60366,Гладишкин,Роман,Сергеевич,11/9/1952,2327881587,4/27/2031,+79214630163,Снятие,46576.56,Отказ,ATM75799,ATM,Нижний Новгород,"Нижний Новгород, ул. Короленковская, д. 5"
459271779,01/05/2020 18:20:40,58341418056619948743,40817810000003567805,3/10/2026,6-16973,Барецкий,Павел,Александрович,1/11/1970,5243508487,11/18/2033,+79575705724,Оплата,63353.98,Успешно,POS60871,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
459271780,01/05/2020 18:23:10,56603661616789549334,40817810000007822144,11/28/2025,5-51270,Петропуло,Николай,Владимирович,5/15/1994,6445270790,11/1/2037,+79886548801,Оплата,59976.5,Успешно,ATM61912,ATM,Котлас,"Котлас, ул. Извозная, д. 62"
459271781,01/05/2020 18:24:41,41295853094725764287,40817810000001265327,10/11/2022,5-77607,Мисик,Сергей,Олегович,5/8/1992,3195562178,9/27/2032,+79181011177,Снятие,71259.9,Успешно,POS11310,POS,Пласт,"Пласт, ул. Чайлытко, д. 46"
459271782,01/05/2020 18:26:33,51916633591849025503,40817810000005525571,9/19/2025,6-56198,Белохов,Павел,Николаевич,9/19/1948,2106438067,7/22/2033,+79450598125,Пополнение,88785.83,Отказ,POS93205,POS,Поворино,"Поворино, ул. Примеровская, д. 50"
459271783,01/05/2020 18:27:41,55369052817875456125,40817810000009971481,12/23/2035,5-77607,Мисик,Сергей,Олегович,5/8/1992,3195562178,9/27/2032,+79181011177,Снятие,41343.66,Успешно,ATM41209,ATM,Сольцы,"Сольцы, ул. Регенераторная, д. 21"
459271784,01/05/2020 18:28:39,42639609596441328674,40817810000007456079,10/7/2027,4-94215,Фель,Валерий,Николаевич,5/9/1944,9277303923,1/2/2028,+79153121852,Пополнение,44764.97,Успешно,ATM61912,ATM,Котлас,"Котлас, ул. Извозная, д. 62"
459271785,01/05/2020 18:29:57,44298407158997493259,40817810000008147151,8/27/2026,5-17262,Барецкий,Валерий,Валериевич,8/3/1939,6708391435,8/22/2021,+79596741150,Пополнение,61128.54,Отказ,ATM19940,ATM,Кола,"Кола, ул. Загородная, д. 17"
459271786,01/05/2020 18:31:40,59962556349532609376,40817810000005889009,3/14/2023,6-66509,Тепленко,Михаил,Кириллович,11/12/1965,4726387191,10/25/2029,+79817765776,Оплата,58428.51,Отказ,ATM91784,ATM,Ленинск,"Ленинск, ул. Рижская, д. 71"
459271787,01/05/2020 18:34:26,49620689955680236547,40817810000009938700,3/4/2021,1-51810,Гуляков,Владимир,Петрович,10/18/1933,1412508511,10/24/2038,+79119858743,Оплата,29995.44,Успешно,POS23811,POS,Шали,"Шали, ул. Мельникова, д. 2"
459271788,01/05/2020 18:35:45,53281836266612272936,40817810000006870008,5/12/2021,8-80252,Фель,Евгений,Никитович,2/4/1988,3904347595,9/28/2026,+79692321575,Оплата,63408.83,Успешно,POS20630,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
459271789,01/05/2020 18:38:34,57575068212574218355,40817810000002271642,2/1/2031,5-37951,Гладишкин,Никита,Валериевич,1/28/1930,3407932346,5/10/2029,+79556552427,Снятие,33199.78,Отказ,ATM29484,ATM,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
459271790,01/05/2020 18:41:34,56256298291924687335,40817810000002841171,10/8/2038,6-66509,Тепленко,Михаил,Кириллович,11/12/1965,4726387191,10/25/2029,+79817765776,Снятие,24846.02,Отказ,ATM95603,ATM,Снежинск,"Снежинск, ул. Митченко, д. 47"
459271791,01/05/2020 18:43:21,42048750679731839898,40817810000003020130,4/19/2032,6-15824,Мисик,Иван,Олегович,9/23/1982,2415173943,9/7/2027,+79781630114,Пополнение,79205.64,Успешно,ATM88065,ATM,Обоянь,"Обоянь, ул. Тологай, д. 10"
459271792,01/05/2020 18:45:12,41602963219912724134,40817810000004586019,9/20/2039,7-71593,Бухарец,Антон,Сергеевич,3/12/1980,7722740007,5/16/2039,+79249514649,Снятие,89654.16,Успешно,ATM29484,ATM,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
459271793,01/05/2020 18:46:02,51555705306135515832,40817810000005382535,8/19/2024,5-77607,Мисик,Сергей,Олегович,5/8/1992,3195562178,9/27/2032,+79181011177,Снятие,93292.18,Успешно,POS20393,POS,Тара,"Тара, ул. Уральская, д. 39"
459271794,01/05/2020 18:48:27,51781228455143120789,40817810000003721265,11/25/2038,7-26115,Кеменев,Антон,Евгеньевич,3/27/1956,3830198779,10/15/2032,+79873860428,Оплата,70849.88,Успешно,POS70407,POS,Бронницы,"Бронницы, ул. Семипалатинская, д. 50"
459271795,01/05/2020 18:51:08,56877241486708098143,40817810000003173687,10/27/2036,8-39512,Манвелян,Николай,Павлович,6/8/1953,4221537287,10/22/2024,+79539068761,Снятие,83210.03,Успешно,POS43792,POS,Славянск-на-Кубани,"Славянск-на-Кубани, ул. Клецкая, д. 86"
459271796,01/05/2020 18:52:39,42449114648491761417,40817810000001703218,8/12/2039,8-16242,Наранов,Александр,Петрович,12/13/1969,2921864972,7/19/2032,+79753959402,Пополнение,24519.95,Успешно,ATM69445,ATM,Олонец,"Олонец, ул. Вилковщина, д. 57"
459271797,01/05/2020 18:54:08,48730319232842842208,40817810000006497745,4/1/2027,6-16973,Барецкий,Павел,Александрович,1/11/1970,5243508487,11/18/2033,+79575705724,Пополнение,62244.56,Успешно,ATM29949,ATM,Болотное,"Болотное, ул. Шаумяна, д. 66"
459271798,01/05/2020 18:57:04,47870494914184008587,40817810000007549651,4/25/2030,7-13006,Пудков,Павел,Романович,10/24/1944,4707213670,5/17/2036,+79699177182,Снятие,21392.82,Успешно,POS33945,POS,Моздок,"Моздок, ул. Геофизиков, д. 48"
459271799,01/05/2020 18:59:03,51066964692349819075,40817810000001065777,7/5/2040,7-12194,Рубахов,Иван,Никитович,4/15/1963,9188863087,4/25/2033,+79817798654,Снятие,90850.74,Успешно,POS70407,POS,Бронницы,"Бронницы, ул. Семипалатинская, д. 50"
459271800,01/05/2020 19:00:45,54739245592455153084,40817810000009697268,4/4/2033,1-83806,Куратник,Валерий,Никитович,11/24/1946,2939202395,9/2/2021,+79564008708,Оплата,31975.13,Успешно,ATM82416,ATM,Красноуфимск,"Красноуфимск, ул. Старошишковская, д. 77"
459271801,01/05/2020 19:02:59,51512804382213030037,40817810000003228736,6/5/2033,2-36557,Белохов,Александр,Васильевич,11/8/1936,9861450589,5/21/2024,+79323907036,Снятие,97490.47,Успешно,ATM21750,ATM,Шиханы,"Шиханы, ул. Кулибина, д. 31"
459271802,01/05/2020 19:04:37,42062671238949021490,40817810000009595894,8/5/2025,2-25611,Штыкашов,Дмитрий,Никитович,12/23/1968,1414936096,5/28/2022,+79919933977,Снятие,82887.69,Успешно,ATM61912,ATM,Котлас,"Котлас, ул. Извозная, д. 62"
459271803,01/05/2020 19:06:45,49768897125909442964,40817810000001020099,4/9/2038,2-71408,Крок,Константин,Кириллович,7/14/1972,9219300114,1/15/2031,+79726351155,Снятие,67914.88,Отказ,POS45568,POS,Питкяранта,"Питкяранта, ул. Кубанская, д. 31"
459271804,01/05/2020 19:08:01,44468208607294129649,40817810000001267312,4/28/2037,7-29452,Мисик,Андрей,Константинович,9/10/1950,9054168281,1/17/2031,+79652111522,Пополнение,36382.18,Успешно,POS76281,POS,Каменногорск,"Каменногорск, ул. Сумгаитская, д. 42"
459271805,01/05/2020 19:09:15,54261597284911616080,40817810000002950391,5/18/2022,6-38940,Гладишкин,Сергей,Сергеевич,1/6/1963,8213995492,7/8/2026,+79890732455,Пополнение,22819.53,Успешно,ATM48088,ATM,Чехов,"Чехов, ул. Трансформаторная, д. 64"
459271806,01/05/2020 19:10:05,57971107641490222901,40817810000009286578,4/27/2021,1-13610,Фель,Константин,Васильевич,9/21/1989,8611132511,12/14/2036,+79727028539,Оплата,91669.14,Отказ,POS93205,POS,Поворино,"Поворино, ул. Примеровская, д. 50"
459271807,01/05/2020 19:11:08,52504438674595113475,40817810000003105292,12/24/2029,2-71408,Крок,Константин,Кириллович,7/14/1972,9219300114,1/15/2031,+79726351155,Пополнение,80496.51,Отказ,POS11310,POS,Пласт,"Пласт, ул. Чайлытко, д. 46"
459271808,01/05/2020 19:12:04,55245075503528281971,40817810000007990399,7/13/2040,1-85045,Гуляков,Кирилл,Петрович,9/18/1996,4783507057,1/8/2023,+79698158422,Снятие,16204.08,Отказ,POS41732,POS,Тулун,"Тулун, ул. Житкова Бориса, д. 25"
459271809,01/05/2020 19:14:24,57466286232913750304,40817810000003502041,11/25/2023,5-29335,Петропуло,Игорь,Павлович,7/7/1977,1265721588,6/10/2025,+79454204196,Оплата,95704.25,Отказ,ATM40216,ATM,Облучье,"Облучье, ул. Ирченко, д. 49"
459271810,01/05/2020 19:15:39,51868996163320566617,40817810000008793604,9/26/2021,1-24862,Барецкий,Олег,Олегович,6/6/2000,5142842911,12/28/2037,+79810391232,Пополнение,53370.65,Отказ,POS67659,POS,Шахунья,"Шахунья, ул. Геофизиков, д. 95"
459271811,01/05/2020 19:16:16,49530289642367705469,40817810000001128440,9/3/2029,7-64059,Велдин,Павел,Дмитриевич,1/19/1953,5663227258,9/14/2038,+79670171749,Снятие,28311.85,Успешно,ATM42887,ATM,Гагарин,"Гагарин, ул. Гребенюковская, д. 96"
459271812,01/05/2020 19:18:11,57797619496562945643,40817810000009800111,8/8/2025,1-98207,Пудков,Олег,Иванович,4/17/1970,4249433646,7/13/2040,+79191440029,Пополнение,35332.72,Успешно,POS59542,POS,Луза,"Луза, ул. Крайняя, д. 88"
459271813,01/05/2020 19:18:54,59847044043102686239,40817810000009178667,12/8/2039,1-98207,Пудков,Олег,Иванович,4/17/1970,4249433646,7/13/2040,+79191440029,Оплата,96538.08,Успешно,POS55335,POS,Тула,"Тула, ул. Остапа Вишни, д. 59"
459271814,01/05/2020 19:19:30,48732735173866750927,40817810000001366924,8/10/2032,1-83806,Куратник,Валерий,Никитович,11/24/1946,2939202395,9/2/2021,+79564008708,Пополнение,52813.34,Успешно,ATM27913,ATM,Верхотурье,"Верхотурье, ул. Эстакадная, д. 44"
459271815,01/05/2020 19:20:45,57035023085478074991,40817810000007503695,10/2/2034,1-98207,Пудков,Олег,Иванович,4/17/1970,4249433646,7/13/2040,+79191440029,Снятие,91949.33,Успешно,ATM27913,ATM,Верхотурье,"Верхотурье, ул. Эстакадная, д. 44"
459271816,01/05/2020 19:23:26,42710251205006978921,40817810000007841113,10/9/2040,7-67401,Комартин,Валерий,Романович,3/12/1987,5614998719,3/10/2025,+79462161137,Пополнение,88301.71,Успешно,POS33945,POS,Моздок,"Моздок, ул. Геофизиков, д. 48"
459271817,01/05/2020 19:25:51,49414421247128443536,40817810000004150675,12/6/2031,7-13006,Пудков,Павел,Романович,10/24/1944,4707213670,5/17/2036,+79699177182,Пополнение,88096.88,Отказ,ATM40216,ATM,Облучье,"Облучье, ул. Ирченко, д. 49"
459271818,01/05/2020 19:27:24,42003751681177312963,40817810000003550644,7/23/2029,3-58577,Омелюшкин,Антон,Александрович,8/27/1989,5080911147,7/16/2030,+79869514150,Пополнение,95696.66,Успешно,POS35099,POS,Лобня,"Лобня, ул. Гало, д. 64"
459271819,01/05/2020 19:29:25,57908503932527973188,40817810000005180401,7/22/2028,3-17853,Чашко,Олег,Константинович,12/24/1950,2804082984,3/24/2024,+79583148809,Снятие,55895.9,Успешно,POS55335,POS,Тула,"Тула, ул. Остапа Вишни, д. 59"
459271820,01/05/2020 19:31:25,41694968698301259756,40817810000007949389,12/7/2036,2-57004,Хандрамайло,Владимир,Владимирович,1/22/1959,8081589114,9/12/2027,+79656652391,Оплата,73496.19,Успешно,POS48933,POS,Красноармейск,"Красноармейск, ул. Нечуя-Левицкого, д. 9"
459271821,01/05/2020 19:33:02,41862541385619589291,40817810000009163098,4/2/2031,2-27755,Городиловский,Василий,Олегович,6/11/1998,6277406059,8/9/2034,+79982479830,Снятие,50349.37,Отказ,POS33945,POS,Моздок,"Моздок, ул. Геофизиков, д. 48"
459271822,01/05/2020 19:33:32,45343553563358062367,40817810000009054525,9/25/2020,4-44798,Бухарец,Сергей,Павлович,7/5/1932,7041310992,5/5/2038,+79390152955,Снятие,37968.29,Отказ,POS66062,POS,Первомайск,"Первомайск, ул. Стадионная, д. 52"
459271823,01/05/2020 19:36:25,56392630687331825282,40817810000002531447,5/19/2034,4-93986,Штыкашов,Александр,Игоревич,6/28/1944,4623486057,6/2/2035,+79502333119,Пополнение,62164.56,Успешно,POS70407,POS,Бронницы,"Бронницы, ул. Семипалатинская, д. 50"
459271824,01/05/2020 19:39:11,42800478052041611056,40817810000001427924,6/7/2022,1-24862,Барецкий,Олег,Олегович,6/6/2000,5142842911,12/28/2037,+79810391232,Пополнение,7829.1,Успешно,ATM27913,ATM,Верхотурье,"Верхотурье, ул. Эстакадная, д. 44"
459271825,01/05/2020 19:42:00,43896667926222199483,40817810000009719401,12/28/2040,3-98093,Куратник,Николай,Кириллович,8/24/1972,2291764320,4/24/2024,+79372313004,Оплата,12338.86,Успешно,POS37441,POS,Выкса,"Выкса, ул. Слесарная, д. 80"
459271826,01/05/2020 19:44:44,46622317045213462672,40817810000001407952,2/22/2025,1-67071,Омелюшкин,Никита,Евгеньевич,2/22/1984,5074120512,7/25/2036,+79599551193,Снятие,88168.52,Успешно,ATM47348,ATM,Шенкурск,"Шенкурск, ул. Гражданская, д. 99"
459271827,01/05/2020 19:45:57,55181986855109870996,40817810000006677352,5/7/2032,3-68608,Гуляков,Роман,Олегович,2/13/1996,9599815430,6/16/2039,+79362135846,Оплата,37662.5,Успешно,POS75616,POS,Пустошка,"Пустошка, ул. Цюрупинская, д. 78"
459271828,01/05/2020 19:47:59,52598559076077521856,40817810000004912545,4/22/2029,8-16242,Наранов,Александр,Петрович,12/13/1969,2921864972,7/19/2032,+79753959402,Снятие,58853.84,Успешно,POS31141,POS,Лениногорск,"Лениногорск, ул. Базисная 2-ая, д. 71"
459271829,01/05/2020 19:50:34,47024625507259073649,40817810000004192932,1/5/2031,6-69434,Манвелян,Петр,Кириллович,1/27/1957,2603146357,3/1/2032,+79441042802,Оплата,6360.57,Успешно,POS71096,POS,Михайловка,"Михайловка, ул. Кременчугская, д. 49"
459271830,01/05/2020 19:53:29,49550157758606428398,40817810000004570308,5/28/2032,5-17875,Барецкий,Андрей,Владимирович,2/5/1989,4750296809,10/21/2032,+79733608401,Пополнение,55106.84,Успешно,ATM84286,ATM,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
459271831,01/05/2020 19:56:22,43640213308467272485,40817810000002868624,4/17/2023,2-96498,Барецкий,Василий,Кириллович,12/11/1947,6145797023,12/5/2033,+79891553815,Оплата,5083.75,Отказ,ATM54985,ATM,Судогда,"Судогда, ул. Глаголева, д. 36"
459271832,01/05/2020 19:59:17,41787199307708169931,40817810000005571820,10/3/2030,3-24355,Кеменев,Валерий,Кириллович,7/2/1960,6630310773,11/23/2037,+79814077106,Снятие,49728.35,Успешно,POS94907,POS,Сухой Лог,"Сухой Лог, ул. Боричев Ток, д. 67"
459271833,01/05/2020 20:00:01,57991964065237177325,40817810000005135443,9/4/2038,6-15824,Мисик,Иван,Олегович,9/23/1982,2415173943,9/7/2027,+79781630114,Снятие,54668.93,Отказ,ATM29949,ATM,Болотное,"Болотное, ул. Шаумяна, д. 66"
459271834,01/05/2020 20:01:27,59713542837187994480,40817810000008245939,4/19/2026,2-16291,Петропуло,Андрей,Александрович,6/14/1995,6790274012,1/10/2025,+79614356238,Пополнение,2433.35,Успешно,ATM91784,ATM,Ленинск,"Ленинск, ул. Рижская, д. 71"
459271835,01/05/2020 20:02:17,45670739608135844685,40817810000002647588,11/13/2035,7-13006,Пудков,Павел,Романович,10/24/1944,4707213670,5/17/2036,+79699177182,Оплата,93331.1,Успешно,POS16910,POS,Куса,"Куса, ул. Волгоградская, д. 17"
459271836,01/05/2020 20:04:32,56312814791553583437,40817810000002993050,2/24/2031,2-21448,Поджарый,Роман,Константинович,11/14/1930,5670092603,1/15/2033,+79410212254,Снятие,44440.18,Успешно,ATM50766,ATM,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
459271837,01/05/2020 20:06:05,44718749845837690214,40817810000009908887,7/7/2035,3-24355,Кеменев,Валерий,Кириллович,7/2/1960,6630310773,11/23/2037,+79814077106,Пополнение,59161.15,Успешно,POS64475,POS,Вичуга,"Вичуга, ул. Котляревского, д. 100"
459271838,01/05/2020 20:08:52,44578733844930599624,40817810000007984950,11/10/2032,8-80252,Фель,Евгений,Никитович,2/4/1988,3904347595,9/28/2026,+79692321575,Пополнение,85735.28,Успешно,POS37441,POS,Выкса,"Выкса, ул. Слесарная, д. 80"
459271839,01/05/2020 20:09:59,48055397287334772152,40817810000005648476,8/4/2024,1-48681,Чашко,Валерий,Дмитриевич,11/9/1965,6675992612,12/16/2025,+79593444366,Оплата,86140.12,Успешно,ATM39718,ATM,Высоковск,"Высоковск, ул. Ромашкина, д. 80"
459271840,01/05/2020 20:12:57,45212158915019588952,40817810000001659607,1/7/2034,2-59480,Наранов,Валерий,Андреевич,3/3/1978,8878489751,11/21/2027,+79343537028,Оплата,45256.44,Успешно,ATM82015,ATM,Камбарка,"Камбарка, ул. Тикоцкого, д. 49"
459271841,01/05/2020 20:14:19,53768738689301020389,40817810000002840192,7/16/2022,7-67401,Комартин,Валерий,Романович,3/12/1987,5614998719,3/10/2025,+79462161137,Пополнение,89088.54,Отказ,ATM95603,ATM,Снежинск,"Снежинск, ул. Митченко, д. 47"
459271842,01/05/2020 20:15:08,51388492411446799506,40817810000004109545,3/14/2040,2-61884,Гуляков,Василий,Васильевич,2/24/1997,4581135200,11/26/2024,+79497212935,Снятие,11795.61,Успешно,ATM48336,ATM,Лагань,"Лагань, ул. Старая Поляная, д. 1"
459271843,01/05/2020 20:16:42,46500850903692659644,40817810000007577171,6/15/2022,8-16242,Наранов,Александр,Петрович,12/13/1969,2921864972,7/19/2032,+79753959402,Пополнение,77809.32,Успешно,POS43792,POS,Славянск-на-Кубани,"Славянск-на-Кубани, ул. Клецкая, д. 86"
459271844,01/05/2020 20:17:30,56294627338130070952,40817810000005446526,7/14/2034,3-59321,Антощук,Игорь,Владимирович,9/11/1983,8108438217,5/2/2020,+79451696230,Снятие,14357.8,Успешно,ATM54168,ATM,Нарткала,"Нарткала, ул. Коцюбинского, д. 93"
459271845,01/05/2020 20:18:59,53770152389901989111,40817810000008862537,6/9/2021,6-66509,Тепленко,Михаил,Кириллович,11/12/1965,4726387191,10/25/2029,+79817765776,Пополнение,39552.55,Отказ,POS60871,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
459271846,01/05/2020 20:21:48,58114301449160812652,40817810000002271084,10/20/2029,6-87492,Комартин,Валерий,Дмитриевич,12/26/1979,8084740583,4/13/2033,+79533765239,Оплата,63348.58,Успешно,ATM88406,ATM,Дубна,"Дубна, ул. Вокзальная , д. 3"
